Document,Word,DocumentIndex,WordIndex,TfidfValue
Academic Articles,need chapter,0,8467,0.002185752592608647
Academic Articles,chapter context,0,1789,0.002185752592608647
Academic Articles,context background,0,2360,0.002185752592608647
Academic Articles,background work,0,1224,0.002185752592608647
Academic Articles,work shop,0,15219,0.002185752592608647
Academic Articles,shop different,0,12034,0.002185752592608647
Academic Articles,different observation,0,3325,0.002185752592608647
Academic Articles,observation key,0,8908,0.002185752592608647
Academic Articles,research sun,0,11304,0.004371505185217294
Academic Articles,sun system,0,13237,0.002185752592608647
Academic Articles,system ground,0,13415,0.004371505185217294
Academic Articles,ground effect,0,5816,0.015300268148260531
Academic Articles,effect respectively,0,3765,0.002185752592608647
Academic Articles,respectively separately,0,11372,0.002185752592608647
Academic Articles,separately final,0,11906,0.002185752592608647
Academic Articles,final cover,0,4854,0.002185752592608647
Academic Articles,cover entire,0,2596,0.002185752592608647
Academic Articles,entire modeling,0,4124,0.002185752592608647
Academic Articles,validation space,0,14392,0.002185752592608647
Academic Articles,community chapter,0,2064,0.002185752592608647
Academic Articles,chapter future,0,1791,0.004371505185217294
Academic Articles,future research,0,5429,0.002185752592608647
Academic Articles,infrastructure chapter,0,6505,0.002185752592608647
Academic Articles,future scale,0,5430,0.002185752592608647
Academic Articles,scale workshop,0,11672,0.002185752592608647
Academic Articles,workshop upcoming,0,15259,0.002185752592608647
Academic Articles,upcoming technological,0,14273,0.002185752592608647
Academic Articles,technological increasingly,0,13553,0.002185752592608647
Academic Articles,increasingly navigation,0,6363,0.002185752592608647
Academic Articles,navigation timing,0,8413,0.002185752592608647
Academic Articles,timing given,0,13842,0.002185752592608647
Academic Articles,given next,0,5607,0.002185752592608647
Academic Articles,next noted,0,8724,0.002185752592608647
Academic Articles,noted following,0,8834,0.002185752592608647
Academic Articles,following national,0,5122,0.002185752592608647
Academic Articles,national workshop,0,8391,0.006557257777825942
Academic Articles,workshop include,0,15241,0.002185752592608647
Academic Articles,include workshop,0,6306,0.002185752592608647
Academic Articles,workshop representation,0,15251,0.002185752592608647
Academic Articles,representation future,0,11163,0.002185752592608647
Academic Articles,national future,0,8372,0.006557257777825942
Academic Articles,workshop chosen,0,15233,0.002185752592608647
Academic Articles,chosen diverse,0,1824,0.002185752592608647
Academic Articles,diverse technical,0,3502,0.002185752592608647
Academic Articles,technical independent,0,13542,0.002185752592608647
Academic Articles,independent provide,0,6365,0.002185752592608647
Academic Articles,provide candid,0,10467,0.002185752592608647
Academic Articles,candid cal,0,1547,0.002185752592608647
Academic Articles,cal assist,0,1532,0.002185752592608647
Academic Articles,assist national,0,939,0.002185752592608647
Academic Articles,engineering institutional,0,4039,0.002185752592608647
Academic Articles,institutional quality,0,6642,0.002185752592608647
Academic Articles,quality objectivity,0,10569,0.002185752592608647
Academic Articles,objectivity evidence,0,8901,0.002185752592608647
Academic Articles,evidence charge,0,4386,0.002185752592608647
Academic Articles,charge review,0,1803,0.002185752592608647
Academic Articles,review draft,0,11417,0.002185752592608647
Academic Articles,draft manuscript,0,3548,0.002185752592608647
Academic Articles,manuscript remain,0,7735,0.002185752592608647
Academic Articles,remain following,0,11106,0.002185752592608647
Academic Articles,following corporation,0,5113,0.002185752592608647
Academic Articles,corporation joe,0,2470,0.002185752592608647
Academic Articles,joe university,0,6939,0.002185752592608647
Academic Articles,university spence,0,14222,0.002185752592608647
Academic Articles,spence although,0,12682,0.002185752592608647
Academic Articles,although listed,0,561,0.002185752592608647
Academic Articles,listed provided,0,7434,0.002185752592608647
Academic Articles,provided many,0,10510,0.002185752592608647
Academic Articles,many constructive,0,7741,0.002185752592608647
Academic Articles,constructive see,0,2348,0.002185752592608647
Academic Articles,see final,0,11854,0.002185752592608647
Academic Articles,final draft,0,4855,0.002185752592608647
Academic Articles,draft release,0,3549,0.002185752592608647
Academic Articles,release nae,0,11074,0.002185752592608647
Academic Articles,nae new,0,8359,0.002185752592608647
Academic Articles,new jersey,0,8652,0.008743010370434588
Academic Articles,jersey responsible,0,6932,0.002185752592608647
Academic Articles,responsible making,0,11387,0.002185752592608647
Academic Articles,making certain,0,7701,0.002185752592608647
Academic Articles,certain carried,0,1724,0.002185752592608647
Academic Articles,carried national,0,1594,0.002185752592608647
Academic Articles,national review,0,8382,0.002185752592608647
Academic Articles,review care,0,11416,0.002185752592608647
Academic Articles,care fully,0,1587,0.002185752592608647
Academic Articles,fully considered,0,5368,0.002185752592608647
Academic Articles,considered responsibility,0,2312,0.002185752592608647
Academic Articles,responsibility final,0,11379,0.002185752592608647
Academic Articles,final content,0,4853,0.002185752592608647
Academic Articles,content entirely,0,2355,0.002185752592608647
Academic Articles,entirely committee,0,4132,0.002185752592608647
Academic Articles,committee national,0,2026,0.002185752592608647
Academic Articles,reserved content,0,11322,0.004371505185217294
Academic Articles,content summary,0,2358,0.002185752592608647
Academic Articles,summary space,0,13159,0.002185752592608647
Academic Articles,weather community,0,14665,0.04152929925956429
Academic Articles,community agency,0,2062,0.002185752592608647
Academic Articles,agency interagency,0,458,0.002185752592608647
Academic Articles,interagency new,0,6717,0.002185752592608647
Academic Articles,new user,0,8701,0.002185752592608647
Academic Articles,user community,0,14356,0.010928762963043237
Academic Articles,community research,0,2104,0.004371505185217294
Academic Articles,research observation,0,11284,0.024043278518695116
Academic Articles,observation modeling,0,8910,0.04152929925956429
Academic Articles,need sun,0,8520,0.015300268148260531
Academic Articles,sun sun,0,13236,0.0033246423708851425
Academic Articles,sun solar,0,13231,0.01496089066898314
Academic Articles,solar wind,0,12407,0.11876654364654393
Academic Articles,wind research,0,15157,0.002185752592608647
Academic Articles,need ionosphere,0,8490,0.008743010370434588
Academic Articles,ionosphere ionosphere,0,6839,0.002185752592608647
Academic Articles,ionosphere coupling,0,6825,0.006557257777825942
Academic Articles,coupling research,0,2584,0.002185752592608647
Academic Articles,need ground,0,8484,0.006557257777825942
Academic Articles,effect research,0,3764,0.002185752592608647
Academic Articles,need observation,0,8499,0.002185752592608647
Academic Articles,need future,0,8482,0.006557257777825942
Academic Articles,content modeling,0,2357,0.002185752592608647
Academic Articles,validation data,0,14381,0.028414783703912417
Academic Articles,science data,0,11700,0.013114515555651884
Academic Articles,data assimilation,0,2805,0.04371505185217295
Academic Articles,assimilation machine,0,927,0.015300268148260531
Academic Articles,machine learning,0,7551,0.04808655703739023
Academic Articles,learning machine,0,7220,0.002185752592608647
Academic Articles,learning validation,0,7227,0.006557257777825942
Academic Articles,data fusion,0,2872,0.024043278518695116
Academic Articles,fusion assimilation,0,5401,0.006557257777825942
Academic Articles,ensemble modeling,0,4104,0.017486020740869176
Academic Articles,modeling data,0,8168,0.021857525926086474
Academic Articles,data model,0,2918,0.015300268148260531
Academic Articles,model curation,0,8115,0.006557257777825942
Academic Articles,curation research,0,2675,0.004371505185217294
Academic Articles,infrastructure sun,0,6565,0.002185752592608647
Academic Articles,sun ionosphere,0,13205,0.004371505185217294
Academic Articles,ionosphere reference,0,6854,0.002185752592608647
Academic Articles,reference staff,0,10946,0.002185752592608647
Academic Articles,staff future,0,12751,0.002185752592608647
Academic Articles,reserved summary,0,11332,0.008743010370434588
Academic Articles,summary national,0,13150,0.002185752592608647
Academic Articles,medicine national,0,7912,0.004371505185217294
Academic Articles,national environmental,0,8371,0.013114515555651884
Academic Articles,environmental satellite,0,4192,0.017486020740869176
Academic Articles,satellite data,0,11558,0.010928762963043237
Academic Articles,data information,0,2888,0.006557257777825942
Academic Articles,information service,0,6481,0.006557257777825942
Academic Articles,service national,0,11927,0.004371505185217294
Academic Articles,infrastructure space,0,6562,0.010928762963043237
Academic Articles,future measurement,0,5423,0.002185752592608647
Academic Articles,measurement future,0,7888,0.002185752592608647
Academic Articles,future workshop,0,5438,0.002185752592608647
Academic Articles,weather measure,0,14771,0.002185752592608647
Academic Articles,measure continuity,0,7864,0.002185752592608647
Academic Articles,need workshop,0,8527,0.004371505185217294
Academic Articles,workshop subsequently,0,15255,0.002185752592608647
Academic Articles,subsequently workshop,0,13087,0.002185752592608647
Academic Articles,agenda scientific,0,469,0.002185752592608647
Academic Articles,scientific cause,0,11771,0.002185752592608647
Academic Articles,space current,0,12506,0.002185752592608647
Academic Articles,current space,0,2722,0.015300268148260531
Academic Articles,weather weather,0,14887,0.0016623211854425713
Academic Articles,community outside,0,2097,0.002185752592608647
Academic Articles,outside federal,0,9271,0.002185752592608647
Academic Articles,government weather,0,5736,0.006557257777825942
Academic Articles,weather program,0,14821,0.017486020740869176
Academic Articles,program division,0,10360,0.008743010370434588
Academic Articles,division newly,0,3511,0.002185752592608647
Academic Articles,newly process,0,8704,0.002185752592608647
Academic Articles,process providing,0,10298,0.002185752592608647
Academic Articles,providing space,0,10527,0.004371505185217294
Academic Articles,weather planetary,0,14802,0.002185752592608647
Academic Articles,planetary ing,0,9775,0.002185752592608647
Academic Articles,ing new,0,6585,0.002185752592608647
Academic Articles,new impact,0,8644,0.002185752592608647
Academic Articles,impact mitigation,0,6179,0.002185752592608647
Academic Articles,mitigation example,0,8088,0.002185752592608647
Academic Articles,example instrument,0,4430,0.002185752592608647
Academic Articles,instrument gateway,0,6648,0.004371505185217294
Academic Articles,gateway make,0,5463,0.004371505185217294
Academic Articles,make space,0,7695,0.006557257777825942
Academic Articles,weather lunar,0,14764,0.002185752592608647
Academic Articles,lunar system,0,7546,0.002185752592608647
Academic Articles,system observatory,0,13429,0.010928762963043237
Academic Articles,observatory basic,0,8943,0.002185752592608647
Academic Articles,basic weather,0,1259,0.002185752592608647
Academic Articles,weather exam,0,14702,0.002185752592608647
Academic Articles,exam coupling,0,4411,0.002185752592608647
Academic Articles,coupling energetics,0,2570,0.002185752592608647
Academic Articles,energetics national,0,4004,0.002185752592608647
Academic Articles,press future,0,10180,0.004371505185217294
Academic Articles,reserved future,0,11323,0.0918016088895632
Academic Articles,infrastructure cedar,0,6504,0.002185752592608647
Academic Articles,cedar environment,0,1652,0.004371505185217294
Academic Articles,environment modeling,0,4155,0.002185752592608647
Academic Articles,modeling gem,0,8179,0.002185752592608647
Academic Articles,gem solar,0,5466,0.004371505185217294
Academic Articles,solar interplanetary,0,12336,0.004371505185217294
Academic Articles,interplanetary environment,0,6776,0.004371505185217294
Academic Articles,environment shine,0,4170,0.004371505185217294
Academic Articles,shine national,0,12018,0.004371505185217294
Academic Articles,national center,0,8368,0.004371505185217294
Academic Articles,center atmospheric,0,1664,0.004371505185217294
Academic Articles,atmospheric research,0,1063,0.017486020740869176
Academic Articles,research directorate,0,11241,0.004371505185217294
Academic Articles,directorate mathematical,0,3388,0.004371505185217294
Academic Articles,mathematical physical,0,7829,0.004371505185217294
Academic Articles,physical national,0,9719,0.002185752592608647
Academic Articles,national solar,0,8386,0.006557257777825942
Academic Articles,solar observatory,0,12357,0.0077456441508615605
Academic Articles,observatory plasma,0,8955,0.002185752592608647
Academic Articles,plasma physic,0,9810,0.008743010370434588
Academic Articles,physic research,0,9699,0.006557257777825942
Academic Articles,research ing,0,11265,0.002185752592608647
Academic Articles,ing solar,0,6588,0.004371505185217294
Academic Articles,solar magnetometer,0,12345,0.004371505185217294
Academic Articles,magnetometer neutron,0,7648,0.002185752592608647
Academic Articles,neutron although,0,8602,0.002185752592608647
Academic Articles,although observing,0,563,0.002185752592608647
Academic Articles,observing space,0,8978,0.002185752592608647
Academic Articles,space priority,0,12557,0.002185752592608647
Academic Articles,priority space,0,10236,0.002185752592608647
Academic Articles,space science,0,12564,0.024043278518695116
Academic Articles,science space,0,11757,0.013114515555651884
Academic Articles,program recently,0,10374,0.004371505185217294
Academic Articles,recently force,0,10902,0.004371505185217294
Academic Articles,force space,0,5143,0.004371505185217294
Academic Articles,space domain,0,12512,0.013114515555651884
Academic Articles,domain awareness,0,3527,0.015300268148260531
Academic Articles,awareness environment,0,1182,0.002185752592608647
Academic Articles,environment system,0,4178,0.004371505185217294
Academic Articles,system reaching,0,13437,0.002185752592608647
Academic Articles,reaching goal,0,10842,0.002185752592608647
Academic Articles,goal involve,0,5698,0.002185752592608647
Academic Articles,involve suite,0,6799,0.002185752592608647
Academic Articles,suite open,0,13135,0.002185752592608647
Academic Articles,open concerning,0,9063,0.002185752592608647
Academic Articles,concerning commercial,0,2237,0.002185752592608647
Academic Articles,commercial space,0,2015,0.010928762963043237
Academic Articles,space traffic,0,12584,0.01496089066898314
Academic Articles,traffic management,0,13939,0.013114515555651884
Academic Articles,management space,0,7724,0.002185752592608647
Academic Articles,weather charter,0,14659,0.004371505185217294
Academic Articles,charter space,0,1810,0.004371505185217294
Academic Articles,weather policy,0,14805,0.006557257777825942
Academic Articles,policy research,0,9903,0.002185752592608647
Academic Articles,research improve,0,11262,0.002185752592608647
Academic Articles,improve weather,0,6251,0.0016623211854425713
Academic Articles,weather sustaining,0,14865,0.002185752592608647
Academic Articles,sustaining fundamental,0,13352,0.002185752592608647
Academic Articles,fundamental providing,0,5378,0.004371505185217294
Academic Articles,providing accurate,0,10517,0.004371505185217294
Academic Articles,accurate forecast,0,56,0.004371505185217294
Academic Articles,forecast scientific,0,5200,0.004371505185217294
Academic Articles,scientific technological,0,11783,0.004371505185217294
Academic Articles,technological supporting,0,13556,0.004371505185217294
Academic Articles,supporting private,0,13289,0.004371505185217294
Academic Articles,private data,0,10237,0.004371505185217294
Academic Articles,data technology,0,3011,0.004371505185217294
Academic Articles,technology new,0,13566,0.002185752592608647
Academic Articles,new paradigm,0,8669,0.004371505185217294
Academic Articles,paradigm operational,0,9356,0.004371505185217294
Academic Articles,operational observing,0,9112,0.004371505185217294
Academic Articles,observing modeling,0,8973,0.004371505185217294
Academic Articles,modeling service,0,8198,0.004371505185217294
Academic Articles,service data,0,11922,0.004371505185217294
Academic Articles,data furthermore,0,2871,0.002185752592608647
Academic Articles,furthermore space,0,5396,0.006557257777825942
Academic Articles,weather recently,0,14829,0.002185752592608647
Academic Articles,recently structure,0,10914,0.002185752592608647
Academic Articles,structure digital,0,13042,0.002185752592608647
Academic Articles,digital environment,0,3347,0.002185752592608647
Academic Articles,environment support,0,4176,0.006557257777825942
Academic Articles,support recently,0,13278,0.002185752592608647
Academic Articles,recently interagency,0,10904,0.002185752592608647
Academic Articles,interagency space,0,6719,0.008743010370434588
Academic Articles,space radiation,0,12559,0.006649284741770285
Academic Articles,radiation environment,0,10659,0.019671773333477825
Academic Articles,environment human,0,4148,0.002185752592608647
Academic Articles,human international,0,6113,0.002185752592608647
Academic Articles,international space,0,6772,0.011636248298098001
Academic Articles,space station,0,12573,0.004986963556327714
Academic Articles,station lunar,0,12797,0.004371505185217294
Academic Articles,lunar data,0,7542,0.002185752592608647
Academic Articles,data repository,0,2969,0.008743010370434588
Academic Articles,repository traffic,0,11162,0.002185752592608647
Academic Articles,traffic space,0,13940,0.002185752592608647
Academic Articles,plan weather,0,9763,0.002185752592608647
Academic Articles,weather space,0,14850,0.028259460152523713
Academic Articles,mitigation policy,0,8095,0.002185752592608647
Academic Articles,policy act,0,9894,0.004371505185217294
Academic Articles,act protect,0,129,0.002185752592608647
Academic Articles,protect social,0,10433,0.002185752592608647
Academic Articles,social economic,0,12255,0.002185752592608647
Academic Articles,economic space,0,3702,0.002185752592608647
Academic Articles,weather interagency,0,14747,0.006557257777825942
Academic Articles,interagency working,0,6722,0.006557257777825942
Academic Articles,working executive,0,15226,0.002185752592608647
Academic Articles,executive branch,0,4456,0.004371505185217294
Academic Articles,branch understanding,0,1467,0.002185752592608647
Academic Articles,understanding weather,0,14154,0.004371505185217294
Academic Articles,weather phenomenon,0,14801,0.010928762963043237
